week_date,week_number,month_number,calendar_year,region,platform,segment,age_band,demographic,customer_type,transactions,sales,avg_transaction,
27-07-2020,30,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,New,55976,2197117,39.25,
27-07-2020,30,7,2020,ASIA,Retail,C1,Young Adults,Couples,Existing,184392,6082257,32.99,
27-07-2020,30,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,New,9,1557,173,
27-07-2020,30,7,2020,SOUTH AMERICA,Shopify,C1,Young Adults,Couples,Existing,68,11557,169.96,
27-07-2020,30,7,2020,OCEANIA,Shopify,C4,Retirees,Couples,Existing,684,121037,176.95,
27-07-2020,30,7,2020,CANADA,Retail,C3,Retirees,Couples,Existing,61349,3114811,50.77,
27-07-2020,30,7,2020,OCEANIA,Shopify,F2,Middle Aged,Families,New,421,58713,139.46,
27-07-2020,30,7,2020,OCEANIA,Retail,F3,Retirees,Families,New,104690,3502848,33.46,
27-07-2020,30,7,2020,USA,Shopify,Unknown,Unknown,Unknown,Existing,167,34815,208.47,
27-07-2020,30,7,2020,USA,Retail,C4,Retirees,Couples,Existing,40834,2196724,53.8,
27-07-2020,30,7,2020,SOUTH AMERICA,Retail,C4,Retirees,Couples,Existing,350,15777,45.08,
27-07-2020,30,7,2020,USA,Shopify,C2,Middle Aged,Couples,New,294,45882,156.06,
27-07-2020,30,7,2020,CANADA,Shopify,F2,Middle Aged,Families,Existing,1439,256948,178.56,
27-07-2020,30,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,New,14013,541837,38.67,
27-07-2020,30,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Existing,2,518,259,
27-07-2020,30,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,Guest,6149,956986,155.63,
27-07-2020,30,7,2020,ASIA,Retail,C2,Middle Aged,Couples,New,84664,2177934,25.72,
27-07-2020,30,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Existing,251,7819,31.15,
27-07-2020,30,7,2020,AFRICA,Shopify,F1,Young Adults,Families,New,199,26901,135.18,
27-07-2020,30,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,New,811,115041,141.85,
27-07-2020,30,7,2020,USA,Shopify,F1,Young Adults,Families,New,122,17763,145.6,
27-07-2020,30,7,2020,ASIA,Shopify,F3,Retirees,Families,Existing,1915,363721,189.93,
27-07-2020,30,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,Existing,32986,1294690,39.25,
27-07-2020,30,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,Guest,2253,402254,178.54,
27-07-2020,30,7,2020,AFRICA,Retail,F3,Retirees,Families,New,66818,2352527,35.21,
27-07-2020,30,7,2020,OCEANIA,Retail,C1,Young Adults,Couples,Existing,254183,8996748,35.39,
27-07-2020,30,7,2020,SOUTH AMERICA,Retail,F1,Young Adults,Families,New,289,9475,32.79,
27-07-2020,30,7,2020,SOUTH AMERICA,Retail,F2,Middle Aged,Families,New,374,13271,35.48,
27-07-2020,30,7,2020,USA,Shopify,C3,Retirees,Couples,Existing,1349,276061,204.64,
27-07-2020,30,7,2020,CANADA,Retail,F3,Retirees,Families,Existing,91992,5148958,55.97,
27-07-2020,30,7,2020,AFRICA,Retail,C4,Retirees,Couples,New,46614,1565232,33.58,
27-07-2020,30,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,Existing,33343,1423505,42.69,
27-07-2020,30,7,2020,CANADA,Retail,C2,Middle Aged,Couples,Existing,23254,994755,42.78,
27-07-2020,30,7,2020,AFRICA,Shopify,C1,Young Adults,Couples,Existing,1732,267554,154.48,
27-07-2020,30,7,2020,CANADA,Shopify,C2,Middle Aged,Couples,Existing,698,119940,171.83,
27-07-2020,30,7,2020,AFRICA,Shopify,F1,Young Adults,Families,Existing,2624,459215,175.01,
27-07-2020,30,7,2020,OCEANIA,Shopify,F2,Middle Aged,Families,Existing,6522,1252642,192.06,
27-07-2020,30,7,2020,CANADA,Retail,F1,Young Adults,Families,Existing,23648,1231092,52.06,
27-07-2020,30,7,2020,EUROPE,Retail,F2,Middle Aged,Families,Existing,13971,828615,59.31,
27-07-2020,30,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,Existing,90,18496,205.51,
27-07-2020,30,7,2020,OCEANIA,Retail,C3,Retirees,Couples,New,147928,4704044,31.8,
27-07-2020,30,7,2020,AFRICA,Shopify,F3,Retirees,Families,New,111,15121,136.23,
27-07-2020,30,7,2020,AFRICA,Retail,C3,Retirees,Couples,New,109086,3843472,35.23,
27-07-2020,30,7,2020,ASIA,Retail,C3,Retirees,Couples,New,115817,3469437,29.96,
27-07-2020,30,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,New,107354,2863258,26.67,
27-07-2020,30,7,2020,USA,Retail,F1,Young Adults,Families,New,10703,406531,37.98,
27-07-2020,30,7,2020,EUROPE,Shopify,C2,Middle Aged,Couples,New,13,1737,133.62,
27-07-2020,30,7,2020,USA,Retail,F3,Retirees,Families,New,26599,1013638,38.11,
27-07-2020,30,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,Existing,4285,796270,185.83,
27-07-2020,30,7,2020,OCEANIA,Shopify,F3,Retirees,Families,New,208,28367,136.38,
27-07-2020,30,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,New,11,1660,150.91,
27-07-2020,30,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Guest,10979,1875528,170.83,
27-07-2020,30,7,2020,ASIA,Retail,F1,Young Adults,Families,Existing,93031,4311948,46.35,
27-07-2020,30,7,2020,AFRICA,Retail,C2,Middle Aged,Couples,New,56886,1736775,30.53,
27-07-2020,30,7,2020,SOUTH AMERICA,Shopify,C2,Middle Aged,Couples,Existing,128,23958,187.17,
27-07-2020,30,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,New,927,28610,30.86,
27-07-2020,30,7,2020,OCEANIA,Shopify,C1,Young Adults,Couples,Existing,2707,456758,168.73,
27-07-2020,30,7,2020,SOUTH AMERICA,Shopify,F3,Retirees,Families,Existing,26,5975,229.81,
27-07-2020,30,7,2020,AFRICA,Shopify,C2,Middle Aged,Couples,New,427,58978,138.12,
27-07-2020,30,7,2020,OCEANIA,Retail,F2,Middle Aged,Families,Existing,340535,17459996,51.27,
27-07-2020,30,7,2020,ASIA,Shopify,C3,Retirees,Couples,New,322,45183,140.32,
27-07-2020,30,7,2020,AFRICA,Retail,C4,Retirees,Couples,Existing,120677,6100395,50.55,
27-07-2020,30,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,New,63334,2115366,33.4,
27-07-2020,30,7,2020,EUROPE,Retail,F1,Young Adults,Families,Existing,6653,377163,56.69,
27-07-2020,30,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Guest,5926,987749,166.68,
27-07-2020,30,7,2020,CANADA,Shopify,F2,Middle Aged,Families,New,108,14741,136.49,
27-07-2020,30,7,2020,OCEANIA,Retail,C4,Retirees,Couples,Existing,151108,7362940,48.73,
27-07-2020,30,7,2020,CANADA,Shopify,C1,Young Adults,Couples,Existing,611,93430,152.91,
27-07-2020,30,7,2020,USA,Retail,Unknown,Unknown,Unknown,Existing,12803,621920,48.58,
27-07-2020,30,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Guest,401841,16151906,40.19,
27-07-2020,30,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,Existing,167538,6383831,38.1,
27-07-2020,30,7,2020,AFRICA,Retail,C1,Young Adults,Couples,Existing,183954,6745388,36.67,
27-07-2020,30,7,2020,USA,Shopify,Unknown,Unknown,Unknown,Guest,2586,451063,174.42,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,F1,Young Adults,Families,Existing,751,30585,40.73,
20-07-2020,29,7,2020,CANADA,Retail,C1,Young Adults,Couples,New,29858,765236,25.63,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C4,Retirees,Couples,New,3,535,178.33,
20-07-2020,29,7,2020,CANADA,Retail,C3,Retirees,Couples,Existing,61969,3159999,50.99,
20-07-2020,29,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,Guest,5799,958916,165.36,
20-07-2020,29,7,2020,CANADA,Shopify,F1,Young Adults,Families,Existing,792,133491,168.55,
20-07-2020,29,7,2020,USA,Shopify,F2,Middle Aged,Families,New,141,22310,158.23,
20-07-2020,29,7,2020,AFRICA,Retail,F3,Retirees,Families,Existing,403961,22455922,55.59,
20-07-2020,29,7,2020,EUROPE,Shopify,C2,Middle Aged,Couples,Existing,173,43528,251.61,
20-07-2020,29,7,2020,ASIA,Shopify,F2,Middle Aged,Families,Existing,2991,548945,183.53,
20-07-2020,29,7,2020,AFRICA,Shopify,C2,Middle Aged,Couples,Existing,2492,466447,187.18,
20-07-2020,29,7,2020,USA,Retail,F3,Retirees,Families,Existing,142889,8660088,60.61,
20-07-2020,29,7,2020,OCEANIA,Retail,C3,Retirees,Couples,New,148131,4752004,32.08,
20-07-2020,29,7,2020,EUROPE,Shopify,F1,Young Adults,Families,New,6,648,108,
20-07-2020,29,7,2020,CANADA,Retail,F1,Young Adults,Families,Existing,24053,1247948,51.88,
20-07-2020,29,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,Existing,6739,301315,44.71,
20-07-2020,29,7,2020,OCEANIA,Shopify,C3,Retirees,Couples,New,586,90978,155.25,
20-07-2020,29,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,New,104,17126,164.67,
20-07-2020,29,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,Guest,390616,10895245,27.89,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,F1,Young Adults,Families,New,250,9205,36.82,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,F2,Middle Aged,Families,New,490,16808,34.3,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C1,Young Adults,Couples,New,16,2387,149.19,
20-07-2020,29,7,2020,OCEANIA,Retail,F1,Young Adults,Families,Existing,145700,7137877,48.99,
20-07-2020,29,7,2020,USA,Retail,C3,Retirees,Couples,New,44630,1683788,37.73,
20-07-2020,29,7,2020,CANADA,Shopify,C4,Retirees,Couples,New,18,2340,130,
20-07-2020,29,7,2020,EUROPE,Retail,F3,Retirees,Families,New,1977,90453,45.75,
20-07-2020,29,7,2020,ASIA,Shopify,F3,Retirees,Families,Existing,1962,363052,185.04,
20-07-2020,29,7,2020,OCEANIA,Shopify,F1,Young Adults,Families,New,319,47791,149.82,
20-07-2020,29,7,2020,USA,Shopify,C4,Retirees,Couples,New,37,4941,133.54,
20-07-2020,29,7,2020,OCEANIA,Retail,C4,Retirees,Couples,New,62485,1919562,30.72,
20-07-2020,29,7,2020,CANADA,Shopify,C1,Young Adults,Couples,New,103,13052,126.72,
20-07-2020,29,7,2020,OCEANIA,Shopify,F3,Retirees,Families,Existing,3895,808511,207.58,
20-07-2020,29,7,2020,USA,Retail,F1,Young Adults,Families,New,10989,417392,37.98,
20-07-2020,29,7,2020,EUROPE,Shopify,C2,Middle Aged,Couples,New,13,2339,179.92,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,F3,Retirees,Families,New,1,321,321,
20-07-2020,29,7,2020,USA,Retail,F2,Middle Aged,Families,Existing,94991,5427473,57.14,
20-07-2020,29,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,Guest,1899728,47972511,25.25,
20-07-2020,29,7,2020,AFRICA,Retail,F1,Young Adults,Families,New,21499,747028,34.75,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Guest,399140,16304351,40.85,
20-07-2020,29,7,2020,OCEANIA,Retail,C2,Middle Aged,Couples,Existing,168889,6478915,38.36,
20-07-2020,29,7,2020,USA,Retail,F1,Young Adults,Families,Existing,39769,2221054,55.85,
20-07-2020,29,7,2020,AFRICA,Retail,F1,Young Adults,Families,Existing,98215,5112601,52.06,
20-07-2020,29,7,2020,ASIA,Retail,C3,Retirees,Couples,New,116741,3496953,29.95,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,F3,Retirees,Families,Existing,1464,74015,50.56,
20-07-2020,29,7,2020,CANADA,Shopify,C2,Middle Aged,Couples,New,132,16391,124.17,
20-07-2020,29,7,2020,AFRICA,Retail,C4,Retirees,Couples,New,46708,1555754,33.31,
20-07-2020,29,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,New,360,55762,154.89,
20-07-2020,29,7,2020,CANADA,Shopify,C1,Young Adults,Couples,Existing,566,85120,150.39,
20-07-2020,29,7,2020,ASIA,Retail,C3,Retirees,Couples,Existing,244576,10928664,44.68,
20-07-2020,29,7,2020,ASIA,Shopify,F1,Young Adults,Families,Existing,2104,357691,170.01,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C4,Retirees,Couples,New,254,10487,41.29,
20-07-2020,29,7,2020,USA,Shopify,Unknown,Unknown,Unknown,New,157,25173,160.34,
20-07-2020,29,7,2020,AFRICA,Shopify,C1,Young Adults,Couples,New,286,33904,118.55,
20-07-2020,29,7,2020,ASIA,Shopify,C4,Retirees,Couples,Existing,304,50749,166.94,
20-07-2020,29,7,2020,CANADA,Retail,C1,Young Adults,Couples,Existing,55690,2261549,40.61,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C2,Middle Aged,Couples,Existing,138,26800,194.2,
20-07-2020,29,7,2020,OCEANIA,Retail,C3,Retirees,Couples,Existing,342565,16500877,48.17,
20-07-2020,29,7,2020,EUROPE,Shopify,C3,Retirees,Couples,Existing,174,57555,330.78,
20-07-2020,29,7,2020,CANADA,Shopify,F2,Middle Aged,Families,Existing,1349,245938,182.31,
20-07-2020,29,7,2020,USA,Retail,Unknown,Unknown,Unknown,Guest,527246,16421119,31.15,
20-07-2020,29,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,Existing,2589,126640,48.91,
20-07-2020,29,7,2020,AFRICA,Retail,C2,Middle Aged,Couples,Existing,112937,4795261,42.46,
20-07-2020,29,7,2020,AFRICA,Shopify,C4,Retirees,Couples,New,66,9306,141,
20-07-2020,29,7,2020,ASIA,Retail,C2,Middle Aged,Couples,Existing,129606,4870216,37.58,
20-07-2020,29,7,2020,EUROPE,Shopify,C3,Retirees,Couples,New,17,2759,162.29,
20-07-2020,29,7,2020,OCEANIA,Shopify,F2,Middle Aged,Families,Existing,6611,1294153,195.76,
20-07-2020,29,7,2020,USA,Retail,F2,Middle Aged,Families,New,26523,972506,36.67,
20-07-2020,29,7,2020,USA,Shopify,C1,Young Adults,Couples,New,177,22746,128.51,
20-07-2020,29,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,Existing,108,22396,207.37,
20-07-2020,29,7,2020,EUROPE,Retail,C2,Middle Aged,Couples,Existing,9955,499512,50.18,
20-07-2020,29,7,2020,EUROPE,Shopify,F1,Young Adults,Families,Existing,133,28133,211.53,
20-07-2020,29,7,2020,USA,Retail,C1,Young Adults,Couples,New,35843,981310,27.38,
20-07-2020,29,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,Guest,1662,262802,158.12,
20-07-2020,29,7,2020,AFRICA,Shopify,F3,Retirees,Families,New,119,17623,148.09,
20-07-2020,29,7,2020,ASIA,Retail,Unknown,Unknown,Unknown,New,60705,2028159,33.41,
20-07-2020,29,7,2020,ASIA,Retail,F2,Middle Aged,Families,Existing,219617,10573661,48.15,
20-07-2020,29,7,2020,ASIA,Shopify,C1,Young Adults,Couples,Existing,1295,203596,157.22,
20-07-2020,29,7,2020,ASIA,Shopify,C4,Retirees,Couples,New,48,6437,134.1,
20-07-2020,29,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Guest,10478,1833024,174.94,
20-07-2020,29,7,2020,AFRICA,Retail,F3,Retirees,Families,New,66305,2342177,35.32,
20-07-2020,29,7,2020,CANADA,Retail,F2,Middle Aged,Families,New,16791,587888,35.01,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,F2,Middle Aged,Families,Existing,1341,61697,46.01,
20-07-2020,29,7,2020,AFRICA,Shopify,C3,Retirees,Couples,New,333,51862,155.74,
20-07-2020,29,7,2020,ASIA,Retail,F1,Young Adults,Families,Existing,93579,4365281,46.65,
20-07-2020,29,7,2020,AFRICA,Retail,F2,Middle Aged,Families,New,61379,2123835,34.6,
20-07-2020,29,7,2020,OCEANIA,Retail,C1,Young Adults,Couples,New,168697,3829214,22.7,
20-07-2020,29,7,2020,EUROPE,Shopify,C1,Young Adults,Couples,New,12,2814,234.5,
20-07-2020,29,7,2020,AFRICA,Retail,C3,Retirees,Couples,Existing,288221,14519356,50.38,
20-07-2020,29,7,2020,ASIA,Retail,F2,Middle Aged,Families,New,65432,2006512,30.67,
20-07-2020,29,7,2020,USA,Shopify,F1,Young Adults,Families,New,127,19444,153.1,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,New,13,2628,202.15,
20-07-2020,29,7,2020,ASIA,Shopify,F2,Middle Aged,Families,New,238,30479,128.06,
20-07-2020,29,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,New,2897,130422,45.02,
20-07-2020,29,7,2020,AFRICA,Shopify,F1,Young Adults,Families,Existing,2627,468073,178.18,
20-07-2020,29,7,2020,ASIA,Retail,C1,Young Adults,Couples,Existing,184961,6109826,33.03,
20-07-2020,29,7,2020,AFRICA,Retail,C1,Young Adults,Couples,New,97115,2405671,24.77,
20-07-2020,29,7,2020,ASIA,Shopify,Unknown,Unknown,Unknown,Existing,299,53982,180.54,
20-07-2020,29,7,2020,USA,Shopify,C2,Middle Aged,Couples,Existing,1362,255741,187.77,
20-07-2020,29,7,2020,CANADA,Shopify,F2,Middle Aged,Families,New,100,14549,145.49,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,F2,Middle Aged,Families,Existing,33,6543,198.27,
20-07-2020,29,7,2020,OCEANIA,Retail,F1,Young Adults,Families,New,38806,1256163,32.37,
20-07-2020,29,7,2020,ASIA,Retail,F3,Retirees,Families,Existing,399332,19892631,49.81,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C4,Retirees,Couples,Existing,8,1541,192.63,
20-07-2020,29,7,2020,EUROPE,Shopify,F2,Middle Aged,Families,Existing,235,50526,215,
20-07-2020,29,7,2020,USA,Shopify,F3,Retirees,Families,New,53,7925,149.53,
20-07-2020,29,7,2020,OCEANIA,Retail,F2,Middle Aged,Families,New,85243,2810528,32.97,
20-07-2020,29,7,2020,OCEANIA,Shopify,C1,Young Adults,Couples,New,510,61889,121.35,
20-07-2020,29,7,2020,EUROPE,Shopify,F2,Middle Aged,Families,New,6,711,118.5,
20-07-2020,29,7,2020,EUROPE,Retail,C3,Retirees,Couples,Existing,15943,901515,56.55,
20-07-2020,29,7,2020,ASIA,Shopify,F3,Retirees,Families,New,132,18424,139.58,
20-07-2020,29,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,Guest,1556709,44121039,28.34,
20-07-2020,29,7,2020,USA,Shopify,F2,Middle Aged,Families,Existing,2011,385373,191.63,
20-07-2020,29,7,2020,USA,Shopify,C3,Retirees,Couples,New,182,28481,156.49,
20-07-2020,29,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,Existing,28,7894,281.93,
20-07-2020,29,7,2020,USA,Retail,Unknown,Unknown,Unknown,New,20817,881857,42.36,
20-07-2020,29,7,2020,ASIA,Retail,F1,Young Adults,Families,New,28846,900625,31.22,
20-07-2020,29,7,2020,USA,Retail,Unknown,Unknown,Unknown,Existing,11654,574668,49.31,
20-07-2020,29,7,2020,ASIA,Shopify,C3,Retirees,Couples,New,324,48582,149.94,
20-07-2020,29,7,2020,AFRICA,Retail,C3,Retirees,Couples,New,108595,3781770,34.82,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C2,Middle Aged,Couples,New,54,8183,151.54,
20-07-2020,29,7,2020,AFRICA,Shopify,F2,Middle Aged,Families,Existing,4727,900090,190.41,
20-07-2020,29,7,2020,ASIA,Shopify,C1,Young Adults,Couples,New,324,34344,106,
20-07-2020,29,7,2020,OCEANIA,Shopify,C3,Retirees,Couples,Existing,4580,913548,199.46,
20-07-2020,29,7,2020,USA,Retail,C3,Retirees,Couples,Existing,103326,5766441,55.81,
20-07-2020,29,7,2020,USA,Shopify,Unknown,Unknown,Unknown,Guest,2592,455358,175.68,
20-07-2020,29,7,2020,EUROPE,Retail,C4,Retirees,Couples,Existing,5525,302831,54.81,
20-07-2020,29,7,2020,CANADA,Retail,C4,Retirees,Couples,New,12210,391534,32.07,
20-07-2020,29,7,2020,AFRICA,Shopify,F3,Retirees,Families,Existing,2445,491853,201.17,
20-07-2020,29,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,Existing,30196,1305104,43.22,
20-07-2020,29,7,2020,EUROPE,Retail,F2,Middle Aged,Families,New,1717,76690,44.67,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,New,1170,44311,37.87,
20-07-2020,29,7,2020,CANADA,Retail,C2,Middle Aged,Couples,New,14538,455505,31.33,
20-07-2020,29,7,2020,EUROPE,Retail,F1,Young Adults,Families,New,907,37911,41.8,
20-07-2020,29,7,2020,ASIA,Retail,C4,Retirees,Couples,New,49765,1413519,28.4,
20-07-2020,29,7,2020,EUROPE,Retail,C3,Retirees,Couples,New,4432,192113,43.35,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,F2,Middle Aged,Families,New,6,599,99.83,
20-07-2020,29,7,2020,ASIA,Retail,C4,Retirees,Couples,Existing,109828,4803614,43.74,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C1,Young Adults,Couples,Existing,3128,86532,27.66,
20-07-2020,29,7,2020,ASIA,Shopify,C2,Middle Aged,Couples,New,473,59062,124.87,
20-07-2020,29,7,2020,CANADA,Retail,Unknown,Unknown,Unknown,New,13044,514992,39.48,
20-07-2020,29,7,2020,OCEANIA,Shopify,F2,Middle Aged,Families,New,442,65445,148.07,
20-07-2020,29,7,2020,ASIA,Shopify,C2,Middle Aged,Couples,Existing,2249,393626,175.02,
20-07-2020,29,7,2020,EUROPE,Retail,C2,Middle Aged,Couples,New,2921,114339,39.14,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C3,Retirees,Couples,Existing,1409,65844,46.73,
20-07-2020,29,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,Guest,333,87400,262.46,
20-07-2020,29,7,2020,AFRICA,Retail,C2,Middle Aged,Couples,New,56502,1715278,30.36,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,New,962,29964,31.15,
20-07-2020,29,7,2020,AFRICA,Shopify,C1,Young Adults,Couples,Existing,1661,262746,158.19,
20-07-2020,29,7,2020,CANADA,Shopify,F3,Retirees,Families,Existing,701,131032,186.92,
20-07-2020,29,7,2020,EUROPE,Retail,F2,Middle Aged,Families,Existing,14282,898406,62.9,
20-07-2020,29,7,2020,USA,Shopify,C3,Retirees,Couples,Existing,1495,315154,210.81,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C3,Retirees,Couples,Existing,98,19477,198.74,
20-07-2020,29,7,2020,CANADA,Shopify,Unknown,Unknown,Unknown,Existing,83,13028,156.96,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,Unknown,Unknown,Unknown,Existing,157,6046,38.51,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,C1,Young Adults,Couples,Existing,69,11678,169.25,
20-07-2020,29,7,2020,AFRICA,Shopify,C2,Middle Aged,Couples,New,401,54568,136.08,
20-07-2020,29,7,2020,USA,Retail,C4,Retirees,Couples,New,17848,630502,35.33,
20-07-2020,29,7,2020,OCEANIA,Shopify,F3,Retirees,Families,New,207,29543,142.72,
20-07-2020,29,7,2020,CANADA,Retail,F2,Middle Aged,Families,Existing,60672,3213486,52.96,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,F3,Retirees,Families,New,319,11698,36.67,
20-07-2020,29,7,2020,OCEANIA,Shopify,C1,Young Adults,Couples,Existing,2657,450393,169.51,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,F3,Retirees,Families,Existing,30,6650,221.67,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,Unknown,Unknown,Unknown,New,47,7401,157.47,
20-07-2020,29,7,2020,CANADA,Shopify,C3,Retirees,Couples,New,111,15325,138.06,
20-07-2020,29,7,2020,EUROPE,Retail,Unknown,Unknown,Unknown,Guest,102644,3684970,35.9,
20-07-2020,29,7,2020,SOUTH AMERICA,Shopify,F1,Young Adults,Families,Existing,71,15964,224.85,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C2,Middle Aged,Couples,Existing,965,38296,39.68,
20-07-2020,29,7,2020,CANADA,Retail,C2,Middle Aged,Couples,Existing,23244,988683,42.53,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C1,Young Adults,Couples,New,2451,51488,21.01,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C4,Retirees,Couples,Existing,353,16866,47.78,
20-07-2020,29,7,2020,CANADA,Shopify,C4,Retirees,Couples,Existing,107,20881,195.15,
20-07-2020,29,7,2020,EUROPE,Retail,C4,Retirees,Couples,New,1685,72445,42.99,
20-07-2020,29,7,2020,SOUTH AMERICA,Retail,C3,Retirees,Couples,New,948,36563,38.57,
20-07-2020,29,7,2020,EUROPE,Shopify,Unknown,Unknown,Unknown,New,11,3660,332.73,
20-07-2020,29,7,2020,OCEANIA,Shopify,C2,Middle Aged,Couples,Existing,4430,838393,189.25,
20-07-2020,29,7,2020,USA,Shopify,F1,Young Adults,Families,Existing,1355,250899,185.17,
20-07-2020,29,7,2020,EUROPE,Shopify,F3,Retirees,Families,Existing,117,28946,247.4,
20-07-2020,29,7,2020,USA,Shopify,C1,Young Adults,Couples,Existing,777,126503,162.81,
20-07-2020,29,7,2020,USA,Shopify,C4,Retirees,Couples,Existing,161,28783,178.78,
20-07-2020,29,7,2020,AFRICA,Shopify,F2,Middle Aged,Families,New,281,42955,152.86,
20-07-2020,29,7,2020,CANADA,Retail,F3,Retirees,Families,Existing,92781,5186278,55.9,
20-07-2020,29,7,2020,AFRICA,Shopify,Unknown,Unknown,Unknown,Guest,5577,954335,171.12,
20-07-2020,29,7,2020,USA,Retail,C1,Young Adults,Couples,Existing,57357,2379963,41.49,
20-07-2020,29,7,2020,OCEANIA,Shopify,C4,Retirees,Couples,Existing,664,118008,177.72,
20-07-2020,29,7,2020,CANADA,Shopify,C3,Retirees,Couples,Existing,859,157675,183.56,
20-07-2020,29,7,2020,AFRICA,Retail,Unknown,Unknown,Unknown,New,53355,2090463,39.18,
20-07-2020,29,7,2020,AFRICA,Shopify,F1,Young Adults,Families,New,190,29267,154.04,
20-07-2020,29,7,2020,EUROPE,Retail,F1,Young Adults,Families,Existing,6942,408602,58.86,
20-07-2020,29,7,2020,USA,Retail,F3,Retirees,Families,New,26934,1037553,38.52,
20-07-2020,29,7,2020,OCEANIA,Shopify,F1,Young Adults,Families,Existing,4151,759300,182.92,
20-07-2020,29,7,2020,OCEANIA,Shopify,Unknown,Unknown,Unknown,Existing,525,100530,191.49,
20-07-2020,29,7,2020,OCEANIA,Retail,C4,Retirees,Couples,Existing,153684,7433604,48.37,
20-07-2020,29,7,2020,CANADA,Retail,C3,Retirees,Couples,New,27524,942427,34.24,
20-07-2020,29,7,2020,EUROPE,Shopify,C4,Retirees,Couples,Existing,25,5092,203.68,
20-07-2020,29,7,2020,OCEANIA,Retail,Unknown,Unknown,Unknown,Existing,38245,1567314,40.98,
20-07-2020,29,7,2020,ASIA,Retail,F3,Retirees,Families,New,83509,2561268,30.67,
20-07-2020,29,7,2020,ASIA,Retail,C2,Middle Aged,Couples,New,84760,2191069,25.85,
